2016-02-23 11:44:08,892 |OFBiz-config-1       |DatabaseUtil                  |W| Table named [MIME_TYPE] exists in the database but has no corresponding entity
	at org.ofbiz.entity.transaction.TransactionUtil.setTransactionBeginStack(TransactionUtil.java:743) ~[ofbiz-entity-test.jar:?]
	at org.ofbiz.entity.transaction.TransactionUtil.begin(TransactionUtil.java:169) ~[ofbiz-entity-test.jar:?]
	at org.ofbiz.entity.transaction.TransactionUtil.begin(TransactionUtil.java:124) ~[ofbiz-entity-test.jar:?]
	at org.ofbiz.widget.screen.ModelScreen.renderScreenString(ModelScreen.java:388) ~[ofbiz-widget.jar:?]
	at org.ofbiz.widget.screen.ScreenRenderer.render(ScreenRenderer.java:135) ~[ofbiz-widget.jar:?]
	at org.ofbiz.widget.screen.ScreenRenderer.render(ScreenRenderer.java:97) ~[ofbiz-widget.jar:?]
	at org.ofbiz.widget.screen.MacroScreenViewHandler.render(MacroScreenViewHandler.java:104) ~[ofbiz-widget.jar:?]
	at org.ofbiz.webapp.control.RequestHandler.renderView(RequestHandler.java:917) ~[ofbiz-webapp.jar:?]
	at org.ofbiz.webapp.control.RequestHandler.doRequest(RequestHandler.java:615) ~[ofbiz-webapp.jar:?]
	at org.ofbiz.webapp.control.ControlServlet.doGet(ControlServlet.java:211) [ofbiz-webapp.jar:?]
	at javax.servlet.http.HttpServlet.service(HttpServlet.java:620) [servlet-api-3.0.jar:?]
	at javax.servlet.http.HttpServlet.service(HttpServlet.java:727) [servlet-api-3.0.jar:?]
	at org.apache.catalina.core.ApplicationFilterChain.internalDoFilter(ApplicationFilterChain.java:303) [tomcat-7.0.59-catalina.jar:7.0.59]
	at org.apache.catalina.core.ApplicationFilterChain.doFilter(ApplicationFilterChain.java:208) [tomcat-7.0.59-catalina.jar:7.0.59]
	at org.ofbiz.webapp.control.ContextFilter.doFilter(ContextFilter.java:317) [ofbiz-webapp.jar:?]
	at org.apache.catalina.core.ApplicationFilterChain.internalDoFilter(ApplicationFilterChain.java:241) [tomcat-7.0.59-catalina.jar:7.0.59]
	at org.apache.catalina.core.ApplicationFilterChain.doFilter(ApplicationFilterChain.java:208) [tomcat-7.0.59-catalina.jar:7.0.59]
	at org.apache.catalina.core.StandardWrapperValve.invoke(StandardWrapperValve.java:220) [tomcat-7.0.59-catalina.jar:7.0.59]
	at org.apache.catalina.core.StandardContextValve.invoke(StandardContextValve.java:122) [tomcat-7.0.59-catalina.jar:7.0.59]
	at org.apache.catalina.authenticator.AuthenticatorBase.invoke(AuthenticatorBase.java:504) [tomcat-7.0.59-catalina.jar:7.0.59]
	at org.apache.catalina.core.StandardHostValve.invoke(StandardHostValve.java:170) [tomcat-7.0.59-catalina.jar:7.0.59]
	at org.apache.catalina.valves.ErrorReportValve.invoke(ErrorReportValve.java:103) [tomcat-7.0.59-catalina.jar:7.0.59]
	at org.apache.catalina.core.StandardEngineValve.invoke(StandardEngineValve.java:116) [tomcat-7.0.59-catalina.jar:7.0.59]
	at org.apache.catalina.valves.AccessLogValve.invoke(AccessLogValve.java:950) [tomcat-7.0.59-catalina.jar:7.0.59]
	at org.apache.catalina.connector.CoyoteAdapter.service(CoyoteAdapter.java:421) [tomcat-7.0.59-catalina.jar:7.0.59]
	at org.apache.coyote.http11.AbstractHttp11Processor.process(AbstractHttp11Processor.java:1074) [tomcat-7.0.59-tomcat-coyote.jar:7.0.59]
	at org.apache.coyote.AbstractProtocol$AbstractConnectionHandler.process(AbstractProtocol.java:611) [tomcat-7.0.59-tomcat-coyote.jar:7.0.59]
	at org.apache.tomcat.util.net.JIoEndpoint$SocketProcessor.run(JIoEndpoint.java:314) [tomcat-7.0.59-tomcat-coyote.jar:7.0.59]
	at java.util.concurrent.ThreadPoolExecutor.runWorker(ThreadPoolExecutor.java:1142) [?:1.8.0_60]
	at java.util.concurrent.ThreadPoolExecutor$Worker.run(ThreadPoolExecutor.java:617) [?:1.8.0_60]
	at org.apache.tomcat.util.threads.TaskThread$WrappingRunnable.run(TaskThread.java:61) [tomcat-7.0.59-tomcat-coyote.jar:7.0.59]
	at java.lang.Thread.run(Thread.java:745) [?:1.8.0_60]
2016-02-23 11:46:14,777 |-0.0.0.0-8443-exec-2 |TransactionUtil               |W| WARNING: In setTransactionBeginStack a stack placeholder was already in place, here is the current location: 
java.lang.Exception: Current Stack Trace
	at org.ofbiz.entity.transaction.TransactionUtil.setTransactionBeginStack(TransactionUtil.java:751) [ofbiz-entity-test.jar:?]
	at org.ofbiz.entity.transaction.TransactionUtil.setTransactionBeginStack(TransactionUtil.java:744) [ofbiz-entity-test.jar:?]
	at org.ofbiz.entity.transaction.TransactionUtil.begin(TransactionUtil.java:169) [ofbiz-entity-test.jar:?]
	at org.ofbiz.entity.transaction.TransactionUtil.begin(TransactionUtil.java:124) [ofbiz-entity-test.jar:?]
	at org.ofbiz.entity.GenericDelegator.findOne(GenericDelegator.java:1500) [ofbiz-entity-test.jar:?]
	at org.ofbiz.webapp.stats.ServerHitBin.saveHit(ServerHitBin.java:616) [ofbiz-webapp.jar:?]
	at org.ofbiz.webapp.stats.ServerHitBin.countHit(ServerHitBin.java:222) [ofbiz-webapp.jar:?]
	at org.ofbiz.webapp.stats.ServerHitBin.countHit(ServerHitBin.java:84) [ofbiz-webapp.jar:?]
	at org.ofbiz.webapp.stats.ServerHitBin.countRequest(ServerHitBin.java:62) [ofbiz-webapp.jar:?]
	at org.ofbiz.webapp.control.ControlServlet.doGet(ControlServlet.java:315) [ofbiz-webapp.jar:?]
	at javax.servlet.http.HttpServlet.service(HttpServlet.java:620) [servlet-api-3.0.jar:?]
	at javax.servlet.http.HttpServlet.service(HttpServlet.java:727) [servlet-api-3.0.jar:?]
	at org.apache.catalina.core.ApplicationFilterChain.internalDoFilter(ApplicationFilterChain.java:303) [tomcat-7.0.59-catalina.jar:7.0.59]
	at org.apache.catalina.core.ApplicationFilterChain.doFilter(ApplicationFilterChain.java:208) [tomcat-7.0.59-catalina.jar:7.0.59]
	at org.ofbiz.webapp.control.ContextFilter.doFilter(ContextFilter.java:317) [ofbiz-webapp.jar:?]
	at org.apache.catalina.core.ApplicationFilterChain.internalDoFilter(ApplicationFilterChain.java:241) [tomcat-7.0.59-catalina.jar:7.0.59]
	at org.apache.catalina.core.ApplicationFilterChain.doFilter(ApplicationFilterChain.java:208) [tomcat-7.0.59-catalina.jar:7.0.59]
	at org.apache.catalina.core.StandardWrapperValve.invoke(StandardWrapperValve.java:220) [tomcat-7.0.59-catalina.jar:7.0.59]
	at org.apache.catalina.core.StandardContextValve.invoke(StandardContextValve.java:122) [tomcat-7.0.59-catalina.jar:7.0.59]
	at org.apache.catalina.authenticator.AuthenticatorBase.invoke(AuthenticatorBase.java:504) [tomcat-7.0.59-catalina.jar:7.0.59]
	at org.apache.catalina.core.StandardHostValve.invoke(StandardHostValve.java:170) [tomcat-7.0.59-catalina.jar:7.0.59]
	at org.apache.catalina.valves.ErrorReportValve.invoke(ErrorReportValve.java:103) [tomcat-7.0.59-catalina.jar:7.0.59]
	at org.apache.catalina.core.StandardEngineValve.invoke(StandardEngineValve.java:116) [tomcat-7.0.59-catalina.jar:7.0.59]
	at org.apache.catalina.valves.AccessLogValve.invoke(AccessLogValve.java:950) [tomcat-7.0.59-catalina.jar:7.0.59]
	at org.apache.catalina.connector.CoyoteAdapter.service(CoyoteAdapter.java:421) [tomcat-7.0.59-catalina.jar:7.0.59]
	at org.apache.coyote.http11.AbstractHttp11Processor.process(AbstractHttp11Processor.java:1074) [tomcat-7.0.59-tomcat-coyote.jar:7.0.59]
	at org.apache.coyote.AbstractProtocol$AbstractConnectionHandler.process(AbstractProtocol.java:611) [tomcat-7.0.59-tomcat-coyote.jar:7.0.59]
	at org.apache.tomcat.util.net.JIoEndpoint$SocketProcessor.run(JIoEndpoint.java:314) [tomcat-7.0.59-tomcat-coyote.jar:7.0.59]
	at java.util.concurrent.ThreadPoolExecutor.runWorker(ThreadPoolExecutor.java:1142) [?:1.8.0_60]
	at java.util.concurrent.ThreadPoolExecutor$Worker.run(ThreadPoolExecutor.java:617) [?:1.8.0_60]
	at org.apache.tomcat.util.threads.TaskThread$WrappingRunnable.run(TaskThread.java:61) [tomcat-7.0.59-tomcat-coyote.jar:7.0.59]
	at java.lang.Thread.run(Thread.java:745) [?:1.8.0_60]
2016-02-23 11:46:14,786 |-0.0.0.0-8443-exec-2 |ServerHitBin                  |I| Visit delegatorName=default, ServerHitBin delegatorName=default
2016-02-23 11:46:14,799 |-0.0.0.0-8443-exec-2 |ControlServlet                |T| [[[main(Domain:https://localhost)] Request Done- total:106.109,since last([main(Domain:http...):106.109]]
2016-02-23 11:46:31,746 |-0.0.0.0-8443-exec-2 |ContextFilter                 |I| [Domain]: localhost [Request]: /webtools/control/checkLogin/main
2016-02-23 11:46:31,746 |-0.0.0.0-8443-exec-2 |ControlServlet                |T| [[[checkLogin(Domain:https://localhost)] Request Begun, encoding=[UTF-8]- total:0.0,since last(Begin):0.0]]
2016-02-23 11:46:31,756 |-0.0.0.0-8443-exec-2 |ConfigXMLReader               |I| controller loaded: 0.001s, 111 requests, 70 views in jndi:/0.0.0.0/webtools/WEB-INF/controller.xml
2016-02-23 11:46:31,760 |-0.0.0.0-8443-exec-2 |ConfigXMLReader               |I| controller loaded: 0.0s, 39 requests, 19 views in file:/C:/Data/eclipse/ofbiz/apache-ofbiz-13.07.02/framework/common/webcommon/WEB-INF/common-controller.xml
2016-02-23 11:46:31,771 |-0.0.0.0-8443-exec-2 |ConfigXMLReader               |I| controller loaded: 0.0s, 0 requests, 0 views in file:/C:/Data/eclipse/ofbiz/apache-ofbiz-13.07.02/framework/common/webcommon/WEB-INF/handlers-controller.xml
2016-02-23 11:46:31,778 |-0.0.0.0-8443-exec-2 |ConfigXMLReader               |I| controller loaded: 0.0s, 26 requests, 10 views in file:/C:/Data/eclipse/ofbiz/apache-ofbiz-13.07.02/framework/common/webcommon/WEB-INF/portal-controller.xml
2016-02-23 11:46:31,783 |-0.0.0.0-8443-exec-2 |ConfigXMLReader               |I| controller loaded: 0.0s, 30 requests, 13 views in file:/C:/Data/eclipse/ofbiz/apache-ofbiz-13.07.02/framework/common/webcommon/WEB-INF/security-controller.xml
2016-02-23 11:46:31,786 |-0.0.0.0-8443-exec-2 |ConfigXMLReader               |I| controller loaded: 0.0s, 5 requests, 0 views in file:/C:/Data/eclipse/ofbiz/apache-ofbiz-13.07.02/framework/common/webcommon/WEB-INF/tempexpr-controller.xml
2016-02-23 11:46:31,790 |-0.0.0.0-8443-exec-2 |RequestHandler                |I| Ran Event [java:org.ofbiz.webapp.control.LoginWorker#extensionCheckLogin] from [request], result is [error]
2016-02-23 11:46:31,791 |-0.0.0.0-8443-exec-2 |RequestHandler                |I| Rendering View [login], sessionId=8FBC5D3CA47E4012383D1A403CF6D186.jvm1
2016-02-23 11:46:31,898 |-0.0.0.0-8443-exec-2 |ServiceDispatcher             |T| Sync service [webtools/getUserPreferenceGroup] finished in [6] milliseconds
2016-02-23 11:46:31,905 |-0.0.0.0-8443-exec-2 |ScreenFactory                 |I| Got 24 screens in 0.006s from: file:/C:/Data/eclipse/ofbiz/apache-ofbiz-13.07.02/framework/common/widget/CommonScreens.xml
2016-02-23 11:46:31,911 |-0.0.0.0-8443-exec-2 |ScreenFactory                 |I| Got 11 screens in 0.004s from: file:/C:/Data/eclipse/ofbiz/apache-ofbiz-13.07.02/framework/webtools/widget/CommonScreens.xml
2016-02-23 11:46:31,934 |-0.0.0.0-8443-exec-2 |ServiceDispatcher             |T| Sync service [webtools/getVisualThemeResources] finished in [19] milliseconds
2016-02-23 11:47:02,906 |-0.0.0.0-8443-exec-2 |ConfigXMLReader               |I| controller loaded: 0.102s, 111 requests, 70 views in jndi:/0.0.0.0/webtools/WEB-INF/controller.xml
2016-02-23 11:47:03,052 |-0.0.0.0-8443-exec-2 |ConfigXMLReader               |I| controller loaded: 0.037s, 39 requests, 19 views in file:/C:/Data/eclipse/ofbiz/apache-ofbiz-13.07.02/framework/common/webcommon/WEB-INF/common-controller.xml
2016-02-23 11:47:03,125 |-0.0.0.0-8443-exec-2 |ConfigXMLReader               |I| controller loaded: 0.003s, 0 requests, 0 views in file:/C:/Data/eclipse/ofbiz/apache-ofbiz-13.07.02/framework/common/webcommon/WEB-INF/handlers-controller.xml
2016-02-23 11:47:03,243 |-0.0.0.0-8443-exec-2 |ConfigXMLReader               |I| controller loaded: 0.024s, 26 requests, 10 views in file:/C:/Data/eclipse/ofbiz/apache-ofbiz-13.07.02/framework/common/webcommon/WEB-INF/portal-controller.xml
2016-02-23 11:47:03,370 |-0.0.0.0-8443-exec-2 |ConfigXMLReader               |I| controller loaded: 0.028s, 30 requests, 13 views in file:/C:/Data/eclipse/ofbiz/apache-ofbiz-13.07.02/framework/common/webcommon/WEB-INF/security-controller.xml
2016-02-23 11:47:03,444 |-0.0.0.0-8443-exec-2 |ConfigXMLReader               |I| controller loaded: 0.004s, 5 requests, 0 views in file:/C:/Data/eclipse/ofbiz/apache-ofbiz-13.07.02/framework/common/webcommon/WEB-INF/tempexpr-controller.xml
2016-02-23 11:47:08,236 |-0.0.0.0-8443-exec-2 |ServerHitBin                  |I| Visit delegatorName=default, ServerHitBin delegatorName=default
2016-02-23 11:47:08,245 |-0.0.0.0-8443-exec-2 |ControlServlet                |T| [[[checkLogin(Domain:https://localhost)] Request Done- total:36.499,since last([checkLogin(Domai...):36.499]]
2016-02-23 11:47:45,576 |-0.0.0.0-8443-exec-2 |ContextFilter                 |I| [Domain]: localhost [Request]: /webtools/control/login
2016-02-23 11:47:45,577 |-0.0.0.0-8443-exec-2 |ControlServlet                |T| [[[login(Domain:https://localhost)] Request Begun, encoding=[UTF-8]- total:0.0,since last(Begin):0.0]]
2016-02-23 11:47:45,584 |-0.0.0.0-8443-exec-2 |ConfigXMLReader               |I| controller loaded: 0.001s, 111 requests, 70 views in jndi:/0.0.0.0/webtools/WEB-INF/controller.xml
2016-02-23 11:47:45,588 |-0.0.0.0-8443-exec-2 |ConfigXMLReader               |I| controller loaded: 0.001s, 39 requests, 19 views in file:/C:/Data/eclipse/ofbiz/apache-ofbiz-13.07.02/framework/common/webcommon/WEB-INF/common-controller.xml
2016-02-23 11:47:45,591 |-0.0.0.0-8443-exec-2 |ConfigXMLReader               |I| controller loaded: 0.0s, 0 requests, 0 views in file:/C:/Data/eclipse/ofbiz/apache-ofbiz-13.07.02/framework/common/webcommon/WEB-INF/handlers-controller.xml
2016-02-23 11:47:45,595 |-0.0.0.0-8443-exec-2 |ConfigXMLReader               |I| controller loaded: 0.0s, 26 requests, 10 views in file:/C:/Data/eclipse/ofbiz/apache-ofbiz-13.07.02/framework/common/webcommon/WEB-INF/portal-controller.xml
2016-02-23 11:47:45,598 |-0.0.0.0-8443-exec-2 |ConfigXMLReader               |I| controller loaded: 0.0s, 30 requests, 13 views in file:/C:/Data/eclipse/ofbiz/apache-ofbiz-13.07.02/framework/common/webcommon/WEB-INF/security-controller.xml
2016-02-23 11:47:45,601 |-0.0.0.0-8443-exec-2 |ConfigXMLReader               |I| controller loaded: 0.001s, 5 requests, 0 views in file:/C:/Data/eclipse/ofbiz/apache-ofbiz-13.07.02/framework/common/webcommon/WEB-INF/tempexpr-controller.xml
2016-02-23 11:47:45,639 |-0.0.0.0-8443-exec-2 |ServiceDispatcher             |T| Sync service [webtools/userLogin] finished in [36] milliseconds
2016-02-23 11:47:45,643 |-0.0.0.0-8443-exec-2 |ServiceDispatcher             |T| Sync service [webtools/preferenceGetSetPermission] finished in [2] milliseconds
2016-02-23 11:47:45,647 |-0.0.0.0-8443-exec-2 |ServiceDispatcher             |T| Sync service [webtools/setUserPreference] finished in [8] milliseconds
2016-02-23 11:47:45,664 |-0.0.0.0-8443-exec-2 |ServiceDispatcher             |T| Sync service [webtools/getUserPreference] finished in [3] milliseconds
2016-02-23 11:47:45,689 |-0.0.0.0-8443-exec-2 |LoginWorker                   |I| Running autoLogin check.
2016-02-23 11:47:45,696 |-0.0.0.0-8443-exec-2 |RequestHandler                |I| Ran Event [java:org.ofbiz.webapp.control.LoginWorker#login] from [request], result is [success]
2016-02-23 11:47:45,697 |-0.0.0.0-8443-exec-2 |RequestHandler                |I| [Doing Previous Request]: /checkLogin/main sessionId=8FBC5D3CA47E4012383D1A403CF6D186.jvm1
2016-02-23 11:47:45,698 |-0.0.0.0-8443-exec-2 |RequestHandler                |I| Sending redirect to: [/webtools/control/checkLogin/main], sessionId=8FBC5D3CA47E4012383D1A403CF6D186.jvm1
2016-02-23 11:47:45,707 |-0.0.0.0-8443-exec-2 |ServerHitBin                  |I| Visit delegatorName=default, ServerHitBin delegatorName=default
2016-02-23 11:47:45,712 |-0.0.0.0-8443-exec-2 |ControlServlet                |T| [[[login(Domain:https://localhost)] Request Done- total:0.135,since last([login(Domain:htt...):0.135]]
2016-02-23 11:47:45,723 |-0.0.0.0-8443-exec-6 |ControlServlet                |T| [[[checkLogin(Domain:https://localhost)] Request Begun, encoding=[UTF-8]- total:0.0,since last(Begin):0.0]]
2016-02-23 11:47:45,743 |-0.0.0.0-8443-exec-6 |RequestHandler                |I| Ran Event [java:org.ofbiz.webapp.control.LoginWorker#extensionCheckLogin] from [request], result is [success]
2016-02-23 11:47:45,744 |-0.0.0.0-8443-exec-6 |RequestHandler                |I| Rendering View [main], sessionId=8FBC5D3CA47E4012383D1A403CF6D186.jvm1
2016-02-23 11:47:45,802 |-0.0.0.0-8443-exec-6 |ServiceDispatcher             |T| Sync service [webtools/getUserPreferenceGroup] finished in [2] milliseconds
2016-02-23 11:47:45,807 |-0.0.0.0-8443-exec-6 |ScreenFactory                 |I| Got 11 screens in 0.004s from: file:/C:/Data/eclipse/ofbiz/apache-ofbiz-13.07.02/framework/webtools/widget/CommonScreens.xml
2016-02-23 11:47:45,815 |-0.0.0.0-8443-exec-6 |ScreenFactory                 |I| Got 24 screens in 0.006s from: file:/C:/Data/eclipse/ofbiz/apache-ofbiz-13.07.02/framework/common/widget/CommonScreens.xml
2016-02-23 11:47:45,851 |-0.0.0.0-8443-exec-6 |ServiceDispatcher             |T| Sync service [webtools/getVisualThemeResources] finished in [14] milliseconds
2016-02-23 11:47:46,007 |-0.0.0.0-8443-exec-7 |ContextFilter                 |I| [Domain]: localhost [Request]: /webtools/bootstrap/css/bootstrap.min.css
2016-02-23 11:47:46,007 |-0.0.0.0-8443-exec-7 |ContextFilter                 |W| [Filtered request]: /webtools/bootstrap/css/bootstrap.min.css (/control/main)
2016-02-23 11:47:46,013 |-0.0.0.0-8443-exec-6 |ModelService                  |I| Set default value [SECURITY] for parameter [primaryPermission]
2016-02-23 11:47:46,031 |-0.0.0.0-8443-exec-6 |ServiceDispatcher             |T| Sync service [webtools/securityPermissionCheck] finished in [19] milliseconds
2016-02-23 11:47:46,039 |-0.0.0.0-8443-exec-6 |ModelService                  |I| Set default value [SECURITY] for parameter [primaryPermission]
2016-02-23 11:47:46,046 |-0.0.0.0-8443-exec-6 |ServiceDispatcher             |T| Sync service [webtools/securityPermissionCheck] finished in [7] milliseconds
2016-02-23 11:47:46,049 |-0.0.0.0-8443-exec-6 |ModelService                  |I| Set default value [SECURITY] for parameter [primaryPermission]
2016-02-23 11:47:46,053 |-0.0.0.0-8443-exec-6 |ServiceDispatcher             |T| Sync service [webtools/securityPermissionCheck] finished in [4] milliseconds
2016-02-23 11:47:46,082 |-0.0.0.0-8443-exec-7 |ContextFilter                 |I| [Domain]: localhost [Request]: /webtools/dist/css/AdminLTE.min.css
2016-02-23 11:47:46,083 |-0.0.0.0-8443-exec-7 |ContextFilter                 |W| [Filtered request]: /webtools/dist/css/AdminLTE.min.css (/control/main)
2016-02-23 11:47:46,118 |-0.0.0.0-8443-exec-7 |ContextFilter                 |I| [Domain]: localhost [Request]: /webtools/dist/css/skins/_all-skins.min.css
2016-02-23 11:47:46,118 |-0.0.0.0-8443-exec-7 |ContextFilter                 |W| [Filtered request]: /webtools/dist/css/skins/_all-skins.min.css (/control/main)
